Age,Age_Band,Gender,Primary_Device,Urban_or_Rural,Avg_Daily_Screen_Time_hr,Exceeded_Recommended_Limit,Health_Risk_Flag
15,Teens,Male,Tablet,Urban,4.3,True,1
18,Young Adults,Female,Smartphone,Rural,4.86,True,1
17,Young Adults,Male,Smartphone,Rural,4.31,True,1
8,Kids,Male,Tv,Urban,0.57,False,1
15,Teens,Male,Tv,Rural,4.21,True,1
11,Pre-teens,Male,Laptop,Rural,3.23,True,1
17,Young Adults,Female,Smartphone,Urban,4.84,True,1
15,Teens,Female,Smartphone,Urban,4.04,True,1
13,Teens,Female,Smartphone,Urban,7.02,True,1
18,Young Adults,Female,Smartphone,Urban,5.67,True,1
16,Teens,Female,Tv,Urban,5.38,True,1
18,Young Adults,Male,Smartphone,Urban,2.82,False,1
11,Pre-teens,Female,Smartphone,Rural,3.8,True,1
9,Pre-teens,Male,Tv,Urban,0.62,False,1
9,Pre-teens,Female,Tablet,Urban,4.43,True,1
12,Pre-teens,Female,Laptop,Urban,5.89,True,1
17,Young Adults,Female,Tv,Urban,3.97,True,1
16,Teens,Male,Laptop,Urban,5.04,True,1
10,Pre-teens,Male,Smartphone,Urban,2.98,True,1
15,Teens,Female,Smartphone,Urban,5.31,True,1
11,Pre-teens,Female,Tv,Urban,5.47,True,1
13,Teens,Male,Laptop,Urban,4.34,True,1
17,Young Adults,Male,Tablet,Rural,4.83,True,1
13,Teens,Male,Tv,Urban,4.64,True,1
10,Pre-teens,Male,Tv,Urban,1.52,False,1
12,Pre-teens,Male,Smartphone,Rural,6.61,True,1
10,Pre-teens,Female,Smartphone,Rural,5.52,True,1
18,Young Adults,Female,Smartphone,Urban,4.01,True,1
18,Young Adults,Female,Tv,Rural,2.49,False,1
8,Kids,Female,Smartphone,Rural,3.27,True,1
14,Teens,Female,Laptop,Urban,5.56,True,1
11,Pre-teens,Female,Smartphone,Urban,5.94,True,1
14,Teens,Female,Tv,Rural,3.21,True,1
10,Pre-teens,Female,Tv,Rural,5.19,True,1
18,Young Adults,Female,Laptop,Urban,5.34,True,1
12,Pre-teens,Female,Smartphone,Urban,4.37,True,1
12,Pre-teens,Male,Smartphone,Urban,5.58,True,1
9,Pre-teens,Male,Smartphone,Urban,4.11,True,1
18,Young Adults,Male,Laptop,Urban,2.89,False,1
17,Young Adults,Male,Smartphone,Rural,3.47,True,1
9,Pre-teens,Female,Tablet,Urban,5.33,True,1
11,Pre-teens,Male,Smartphone,Rural,4.14,True,1
11,Pre-teens,Female,Tablet,Urban,3.92,True,1
11,Pre-teens,Female,Tablet,Urban,2.64,False,1
13,Teens,Male,Laptop,Rural,4.07,True,1
9,Pre-teens,Female,Smartphone,Rural,0.0,False,1
13,Teens,Female,Smartphone,Urban,4.85,True,1
14,Teens,Male,Smartphone,Urban,6.94,True,1
18,Young Adults,Female,Smartphone,Rural,3.28,True,1
17,Young Adults,Female,Tablet,Urban,5.17,True,1
10,Pre-teens,Male,Smartphone,Rural,0.0,False,1
18,Young Adults,Male,Laptop,Urban,5.03,True,1
15,Teens,Female,Smartphone,Rural,5.7,True,1
9,Pre-teens,Male,Smartphone,Rural,9.28,True,1
18,Young Adults,Male,Smartphone,Rural,3.57,True,1
15,Teens,Female,Smartphone,Urban,7.89,True,1
18,Young Adults,Female,Laptop,Urban,5.4,True,1
12,Pre-teens,Female,Smartphone,Urban,3.74,True,1
9,Pre-teens,Male,Tv,Rural,6.5,True,1
14,Teens,Male,Smartphone,Urban,5.21,True,1
9,Pre-teens,Male,Tv,Rural,4.74,True,1
13,Teens,Male,Smartphone,Urban,3.35,True,1
17,Young Adults,Male,Tv,Rural,4.32,True,1
10,Pre-teens,Female,Tv,Urban,3.4,True,1
16,Teens,Female,Tv,Rural,7.36,True,1
10,Pre-teens,Male,Tv,Rural,4.4,True,1
18,Young Adults,Female,Tablet,Urban,5.74,True,1
10,Pre-teens,Female,Tv,Urban,1.83,False,1
12,Pre-teens,Male,Smartphone,Urban,3.88,True,1
14,Teens,Female,Tv,Urban,3.39,True,1
15,Teens,Female,Laptop,Urban,4.87,True,1
18,Young Adults,Female,Smartphone,Rural,3.7,True,1
14,Teens,Female,Tv,Urban,3.78,True,1
16,Teens,Female,Laptop,Rural,3.94,True,1
12,Pre-teens,Male,Laptop,Urban,5.47,True,1
17,Young Adults,Female,Tv,Urban,6.98,True,1
18,Young Adults,Female,Smartphone,Urban,5.55,True,1
10,Pre-teens,Male,Tv,Urban,1.44,False,1
13,Teens,Female,Smartphone,Urban,5.24,True,1
12,Pre-teens,Male,Smartphone,Rural,4.4,True,1
11,Pre-teens,Male,Smartphone,Rural,4.07,True,1
9,Pre-teens,Female,Tv,Urban,6.69,True,1
14,Teens,Male,Smartphone,Urban,6.66,True,1
12,Pre-teens,Male,Tv,Rural,4.83,True,1
11,Pre-teens,Male,Smartphone,Urban,4.75,True,1
15,Teens,Male,Smartphone,Urban,6.43,True,1
16,Teens,Male,Tv,Rural,3.18,True,1
16,Teens,Female,Smartphone,Urban,3.91,True,1
10,Pre-teens,Male,Tv,Urban,2.65,True,1
10,Pre-teens,Female,Tv,Urban,4.56,True,1
12,Pre-teens,Male,Smartphone,Urban,4.69,True,1
12,Pre-teens,Male,Tv,Rural,2.43,False,1
17,Young Adults,Male,Tv,Urban,3.88,True,1
9,Pre-teens,Male,Smartphone,Urban,1.66,False,1
8,Kids,Male,Tablet,Urban,2.22,True,1
15,Teens,Female,Tv,Urban,8.04,True,1
10,Pre-teens,Male,Tablet,Urban,2.12,True,1
8,Kids,Female,Smartphone,Urban,1.92,False,1
8,Kids,Male,Smartphone,Urban,5.37,True,1
18,Young Adults,Female,Smartphone,Rural,2.65,False,1
9,Pre-teens,Male,Tv,Urban,3.08,True,1
13,Teens,Female,Smartphone,Urban,3.58,True,1
13,Teens,Female,Smartphone,Rural,4.3,True,1
10,Pre-teens,Male,Tablet,Rural,5.94,True,1
11,Pre-teens,Male,Smartphone,Rural,5.14,True,1
9,Pre-teens,Female,Tv,Urban,7.19,True,1
9,Pre-teens,Male,Tv,Urban,4.03,True,1
14,Teens,Male,Tv,Rural,3.63,True,1
8,Kids,Male,Tv,Rural,3.74,True,1
14,Teens,Male,Tv,Rural,5.71,True,1
8,Kids,Female,Tv,Urban,3.86,True,1
13,Teens,Female,Tv,Rural,5.02,True,1
10,Pre-teens,Male,Smartphone,Urban,5.76,True,1
15,Teens,Male,Tv,Rural,4.94,True,1
13,Teens,Male,Tv,Rural,4.72,True,1
18,Young Adults,Female,Smartphone,Rural,4.0,True,1
9,Pre-teens,Female,Smartphone,Urban,5.24,True,1
15,Teens,Male,Tv,Urban,4.68,True,1
12,Pre-teens,Male,Smartphone,Urban,4.92,True,1
15,Teens,Female,Laptop,Urban,3.8,True,1
15,Teens,Female,Smartphone,Urban,4.34,True,1
13,Teens,Female,Tv,Urban,3.73,True,1
9,Pre-teens,Female,Smartphone,Rural,4.5,True,1
15,Teens,Male,Smartphone,Rural,3.01,True,1
18,Young Adults,Male,Laptop,Rural,3.55,True,1
13,Teens,Female,Laptop,Urban,4.62,True,1
13,Teens,Female,Smartphone,Urban,3.86,True,1
15,Teens,Female,Tv,Rural,3.96,True,1
8,Kids,Female,Tablet,Rural,4.13,True,1
9,Pre-teens,Female,Tv,Urban,5.03,True,1
16,Teens,Female,Tablet,Urban,4.4,True,1
18,Young Adults,Female,Smartphone,Urban,6.08,True,1
15,Teens,Male,Laptop,Urban,3.92,True,1
14,Teens,Female,Laptop,Urban,0.84,False,1
14,Teens,Female,Smartphone,Rural,4.97,True,1
12,Pre-teens,Female,Laptop,Urban,4.13,True,1
9,Pre-teens,Male,Tv,Urban,2.01,True,1
18,Young Adults,Female,Smartphone,Urban,3.73,True,1
13,Teens,Male,Smartphone,Urban,2.88,False,1
17,Young Adults,Male,Laptop,Urban,4.86,True,1
10,Pre-teens,Female,Smartphone,Urban,2.6,True,1
11,Pre-teens,Female,Tv,Urban,4.73,True,1
17,Young Adults,Female,Smartphone,Rural,5.66,True,1
18,Young Adults,Male,Smartphone,Rural,3.84,True,1
9,Pre-teens,Male,Tv,Urban,0.86,False,1
9,Pre-teens,Female,Smartphone,Urban,3.91,True,1
15,Teens,Female,Smartphone,Urban,4.37,True,1
15,Teens,Male,Smartphone,Urban,4.29,True,1
17,Young Adults,Male,Laptop,Urban,5.19,True,1
13,Teens,Male,Smartphone,Rural,5.84,True,1
12,Pre-teens,Female,Tablet,Rural,4.74,True,1
15,Teens,Female,Laptop,Urban,5.96,True,1
11,Pre-teens,Female,Laptop,Rural,6.37,True,1
18,Young Adults,Male,Laptop,Urban,4.98,True,1
11,Pre-teens,Male,Laptop,Rural,2.12,False,1
12,Pre-teens,Male,Tv,Urban,4.62,True,1
8,Kids,Female,Smartphone,Rural,4.48,True,1
8,Kids,Female,Tablet,Urban,7.69,True,1
9,Pre-teens,Female,Tv,Rural,2.73,True,1
15,Teens,Male,Tv,Urban,5.12,True,1
14,Teens,Male,Laptop,Urban,3.88,True,1
17,Young Adults,Female,Laptop,Urban,6.99,True,1
16,Teens,Male,Tv,Urban,5.91,True,1
12,Pre-teens,Female,Tv,Urban,4.97,True,1
9,Pre-teens,Male,Smartphone,Rural,4.27,True,1
14,Teens,Female,Tv,Rural,5.13,True,1
15,Teens,Female,Tablet,Urban,5.32,True,1
14,Teens,Female,Laptop,Urban,4.98,True,1
14,Teens,Male,Smartphone,Urban,5.05,True,1
12,Pre-teens,Female,Tv,Urban,5.48,True,1
9,Pre-teens,Female,Smartphone,Rural,2.13,True,1
13,Teens,Female,Laptop,Urban,7.7,True,1
11,Pre-teens,Female,Laptop,Urban,3.8,True,1
17,Young Adults,Female,Tablet,Urban,3.9,True,1
9,Pre-teens,Male,Smartphone,Rural,4.97,True,1
16,Teens,Female,Tv,Urban,3.56,True,1
14,Teens,Male,Smartphone,Urban,1.98,False,1
13,Teens,Male,Smartphone,Urban,6.42,True,1
12,Pre-teens,Female,Tv,Rural,3.85,True,1
10,Pre-teens,Female,Tv,Urban,4.59,True,1
17,Young Adults,Male,Tv,Urban,5.4,True,1
17,Young Adults,Female,Tv,Urban,4.82,True,1
11,Pre-teens,Female,Smartphone,Urban,3.62,True,1
10,Pre-teens,Male,Tablet,Urban,1.92,False,1
18,Young Adults,Male,Tv,Urban,3.95,True,1
15,Teens,Female,Smartphone,Urban,4.93,True,1
10,Pre-teens,Female,Tv,Rural,1.69,False,1
14,Teens,Male,Laptop,Rural,3.64,True,1
14,Teens,Female,Tv,Rural,5.89,True,1
14,Teens,Male,Tv,Urban,2.73,False,1
14,Teens,Male,Smartphone,Rural,4.86,True,1
9,Pre-teens,Female,Tv,Urban,4.51,True,1
17,Young Adults,Male,Tablet,Urban,3.66,True,1
10,Pre-teens,Female,Tv,Urban,0.0,False,1
17,Young Adults,Female,Laptop,Urban,4.86,True,1
16,Teens,Female,Laptop,Rural,4.09,True,1
10,Pre-teens,Female,Tv,Rural,3.68,True,1
9,Pre-teens,Female,Tv,Urban,3.59,True,1
16,Teens,Female,Smartphone,Urban,2.46,False,1
17,Young Adults,Male,Laptop,Urban,4.39,True,1
16,Teens,Female,Tv,Rural,6.13,True,1
11,Pre-teens,Female,Smartphone,Urban,4.66,True,1
16,Teens,Female,Smartphone,Urban,5.27,True,1
10,Pre-teens,Male,Smartphone,Rural,1.43,False,1
14,Teens,Female,Smartphone,Rural,1.39,False,1
14,Teens,Male,Smartphone,Urban,2.11,False,1
18,Young Adults,Female,Smartphone,Urban,5.3,True,1
15,Teens,Male,Laptop,Urban,5.39,True,1
17,Young Adults,Male,Tv,Urban,4.12,True,1
11,Pre-teens,Male,Smartphone,Urban,4.73,True,1
10,Pre-teens,Female,Tablet,Urban,2.68,True,1
10,Pre-teens,Female,Tv,Urban,1.78,False,1
12,Pre-teens,Male,Smartphone,Rural,4.46,True,1
18,Young Adults,Male,Tablet,Urban,4.78,True,1
8,Kids,Male,Smartphone,Urban,9.58,True,1
17,Young Adults,Male,Smartphone,Urban,5.05,True,1
10,Pre-teens,Male,Tv,Urban,5.61,True,1
13,Teens,Male,Tv,Urban,4.94,True,1
10,Pre-teens,Male,Tablet,Rural,1.37,False,1
12,Pre-teens,Male,Laptop,Urban,4.57,True,1
16,Teens,Female,Smartphone,Urban,5.18,True,1
9,Pre-teens,Male,Smartphone,Urban,4.47,True,1
18,Young Adults,Male,Tv,Urban,3.04,True,1
9,Pre-teens,Male,Tablet,Rural,6.37,True,1
13,Teens,Male,Laptop,Urban,6.26,True,1
13,Teens,Female,Smartphone,Rural,5.25,True,1
18,Young Adults,Female,Smartphone,Urban,3.7,True,1
18,Young Adults,Female,Smartphone,Urban,3.86,True,1
15,Teens,Male,Smartphone,Rural,5.0,True,1
18,Young Adults,Female,Tv,Urban,5.87,True,1
9,Pre-teens,Female,Smartphone,Urban,0.13,False,1
16,Teens,Male,Smartphone,Urban,4.33,True,1
9,Pre-teens,Female,Tv,Urban,4.66,True,1
8,Kids,Male,Tablet,Urban,2.62,True,1
17,Young Adults,Male,Laptop,Rural,5.23,True,1
9,Pre-teens,Female,Smartphone,Urban,1.21,False,1
14,Teens,Female,Smartphone,Rural,6.53,True,1
15,Teens,Female,Smartphone,Rural,5.52,True,1
12,Pre-teens,Male,Laptop,Urban,5.57,True,1
13,Teens,Male,Smartphone,Urban,4.74,True,1
8,Kids,Female,Tv,Urban,3.32,True,1
13,Teens,Male,Smartphone,Urban,6.12,True,1
15,Teens,Female,Smartphone,Urban,3.34,True,1
10,Pre-teens,Female,Tv,Urban,2.17,True,1
18,Young Adults,Female,Smartphone,Urban,2.08,False,1
8,Kids,Male,Tablet,Urban,7.72,True,1
18,Young Adults,Male,Smartphone,Rural,3.97,True,1
11,Pre-teens,Female,Smartphone,Urban,3.57,True,1
8,Kids,Female,Tv,Urban,5.27,True,1
15,Teens,Female,Tablet,Rural,5.47,True,1
12,Pre-teens,Female,Smartphone,Rural,6.14,True,1
8,Kids,Male,Tv,Urban,0.48,False,1
15,Teens,Female,Tablet,Urban,4.67,True,1
16,Teens,Female,Smartphone,Urban,3.53,True,1
17,Young Adults,Male,Tablet,Urban,4.2,True,1
9,Pre-teens,Female,Tv,Urban,3.43,True,1
16,Teens,Male,Smartphone,Urban,4.2,True,1
15,Teens,Female,Smartphone,Urban,4.27,True,1
14,Teens,Male,Tv,Rural,4.64,True,1
10,Pre-teens,Female,Tv,Rural,1.92,False,1
9,Pre-teens,Female,Tv,Rural,1.94,False,1
14,Teens,Female,Tablet,Urban,3.79,True,1
12,Pre-teens,Male,Laptop,Urban,3.42,True,1
13,Teens,Female,Tablet,Rural,3.8,True,1
11,Pre-teens,Male,Tv,Rural,4.27,True,1
9,Pre-teens,Male,Tv,Urban,2.57,True,1
16,Teens,Male,Tv,Urban,6.96,True,1
10,Pre-teens,Female,Tablet,Rural,6.07,True,1
14,Teens,Female,Tablet,Urban,2.95,False,1
15,Teens,Male,Smartphone,Urban,4.61,True,1
9,Pre-teens,Female,Tv,Urban,2.3,True,1
13,Teens,Male,Smartphone,Rural,4.36,True,1
18,Young Adults,Female,Laptop,Urban,5.51,True,1
15,Teens,Female,Laptop,Urban,4.99,True,1
14,Teens,Male,Tv,Rural,3.25,True,1
18,Young Adults,Female,Smartphone,Rural,5.77,True,1
10,Pre-teens,Male,Tv,Urban,0.97,False,1
8,Kids,Female,Tablet,Urban,3.97,True,1
13,Teens,Male,Tablet,Urban,3.07,True,1
15,Teens,Male,Smartphone,Urban,5.87,True,1
13,Teens,Female,Smartphone,Urban,3.96,True,1
12,Pre-teens,Male,Smartphone,Urban,4.07,True,1
18,Young Adults,Male,Smartphone,Urban,4.03,True,1
15,Teens,Male,Smartphone,Rural,3.54,True,1
9,Pre-teens,Male,Tablet,Urban,2.03,True,1
8,Kids,Male,Tablet,Urban,5.78,True,1
8,Kids,Male,Smartphone,Urban,7.68,True,1
11,Pre-teens,Female,Smartphone,Urban,5.19,True,1
13,Teens,Female,Smartphone,Urban,1.93,False,1
16,Teens,Male,Laptop,Urban,5.31,True,1
8,Kids,Female,Smartphone,Urban,6.36,True,1
8,Kids,Male,Smartphone,Rural,4.56,True,1
12,Pre-teens,Male,Smartphone,Urban,2.44,False,1
17,Young Adults,Female,Tv,Urban,3.72,True,1
12,Pre-teens,Female,Smartphone,Urban,3.34,True,1
12,Pre-teens,Male,Smartphone,Urban,3.21,True,1
17,Young Adults,Male,Smartphone,Urban,2.33,False,1
13,Teens,Female,Smartphone,Rural,5.85,True,1
15,Teens,Male,Smartphone,Rural,5.81,True,1
10,Pre-teens,Female,Tv,Urban,1.32,False,1
16,Teens,Female,Tv,Rural,5.96,True,1
8,Kids,Female,Smartphone,Urban,3.14,True,1
11,Pre-teens,Male,Smartphone,Urban,2.96,False,1
16,Teens,Female,Smartphone,Urban,4.15,True,1
15,Teens,Female,Laptop,Urban,4.26,True,1
17,Young Adults,Male,Tv,Rural,6.99,True,1
16,Teens,Male,Smartphone,Rural,4.29,True,1
8,Kids,Female,Tv,Urban,0.0,False,1
16,Teens,Male,Smartphone,Rural,5.04,True,1
10,Pre-teens,Male,Smartphone,Urban,6.56,True,1
18,Young Adults,Male,Tv,Urban,5.06,True,1
17,Young Adults,Female,Tv,Urban,3.49,True,1
16,Teens,Male,Tv,Urban,6.22,True,1
8,Kids,Female,Tv,Urban,4.54,True,1
8,Kids,Female,Smartphone,Rural,5.39,True,1
16,Teens,Female,Smartphone,Urban,4.69,True,1
18,Young Adults,Female,Laptop,Urban,4.04,True,1
13,Teens,Female,Smartphone,Urban,4.87,True,1
11,Pre-teens,Female,Tablet,Rural,5.54,True,1
14,Teens,Male,Laptop,Urban,4.6,True,1
12,Pre-teens,Female,Smartphone,Rural,5.18,True,1
17,Young Adults,Female,Tablet,Rural,4.93,True,1
14,Teens,Male,Smartphone,Urban,4.86,True,1
15,Teens,Female,Tv,Rural,5.17,True,1
15,Teens,Female,Smartphone,Rural,5.86,True,1
8,Kids,Female,Tablet,Rural,2.32,True,1
15,Teens,Female,Smartphone,Rural,5.51,True,1
13,Teens,Female,Smartphone,Urban,3.67,True,1
11,Pre-teens,Male,Smartphone,Rural,4.08,True,1
15,Teens,Female,Tv,Rural,3.41,True,1
10,Pre-teens,Male,Tv,Rural,6.12,True,1
11,Pre-teens,Female,Laptop,Urban,4.77,True,1
13,Teens,Male,Laptop,Urban,3.11,True,1
18,Young Adults,Female,Smartphone,Rural,4.01,True,1
14,Teens,Female,Tv,Urban,3.24,True,1
11,Pre-teens,Female,Laptop,Rural,4.12,True,1
11,Pre-teens,Male,Smartphone,Rural,2.95,False,1
14,Teens,Male,Smartphone,Urban,2.42,False,1
13,Teens,Male,Smartphone,Urban,6.41,True,1
18,Young Adults,Female,Tv,Rural,5.11,True,1
15,Teens,Female,Smartphone,Urban,2.54,False,1
8,Kids,Female,Tablet,Urban,2.89,True,1
17,Young Adults,Male,Tv,Urban,6.03,True,1
18,Young Adults,Male,Smartphone,Rural,5.19,True,1
14,Teens,Male,Smartphone,Rural,3.74,True,1
14,Teens,Female,Tv,Urban,3.8,True,1
18,Young Adults,Male,Smartphone,Rural,4.42,True,1
14,Teens,Male,Tv,Rural,5.84,True,1
14,Teens,Female,Smartphone,Rural,4.43,True,1
17,Young Adults,Male,Smartphone,Urban,5.26,True,1
17,Young Adults,Female,Tablet,Urban,4.59,True,1
15,Teens,Male,Smartphone,Rural,6.09,True,1
16,Teens,Female,Laptop,Urban,4.5,True,1
16,Teens,Male,Tablet,Urban,5.32,True,1
9,Pre-teens,Female,Tv,Rural,0.25,False,1
14,Teens,Female,Smartphone,Urban,2.98,False,1
14,Teens,Male,Tv,Urban,4.09,True,1
11,Pre-teens,Male,Smartphone,Rural,5.27,True,1
16,Teens,Female,Tv,Rural,5.92,True,1
15,Teens,Male,Smartphone,Urban,3.68,True,1
8,Kids,Female,Tv,Rural,0.1,False,1
9,Pre-teens,Female,Tv,Urban,3.94,True,1
9,Pre-teens,Female,Tablet,Rural,1.81,False,1
18,Young Adults,Female,Tv,Rural,3.98,True,1
15,Teens,Female,Smartphone,Urban,3.87,True,1
8,Kids,Male,Tv,Rural,5.75,True,1
11,Pre-teens,Female,Laptop,Rural,5.09,True,1
17,Young Adults,Male,Smartphone,Urban,3.99,True,1
12,Pre-teens,Female,Smartphone,Urban,3.01,True,1
16,Teens,Female,Smartphone,Urban,2.37,False,1
14,Teens,Female,Smartphone,Urban,4.61,True,1
15,Teens,Male,Smartphone,Urban,5.65,True,1
18,Young Adults,Female,Smartphone,Urban,2.91,False,1
16,Teens,Male,Smartphone,Urban,5.64,True,1
14,Teens,Female,Laptop,Urban,4.52,True,1
12,Pre-teens,Male,Laptop,Urban,4.57,True,1
12,Pre-teens,Male,Tablet,Urban,2.33,False,1
17,Young Adults,Male,Laptop,Urban,3.76,True,1
18,Young Adults,Female,Smartphone,Urban,5.47,True,1
13,Teens,Female,Tv,Urban,6.18,True,1
12,Pre-teens,Female,Laptop,Rural,3.62,True,1
18,Young Adults,Female,Laptop,Urban,4.69,True,1
16,Teens,Female,Smartphone,Urban,5.65,True,1
10,Pre-teens,Male,Tv,Rural,7.72,True,1
10,Pre-teens,Male,Tv,Urban,0.0,False,1
14,Teens,Female,Tv,Urban,5.77,True,1
14,Teens,Male,Smartphone,Rural,4.18,True,1
13,Teens,Female,Laptop,Rural,5.21,True,1
10,Pre-teens,Female,Tv,Urban,4.7,True,1
14,Teens,Female,Smartphone,Urban,5.05,True,1
12,Pre-teens,Female,Smartphone,Urban,3.86,True,1
14,Teens,Male,Tv,Rural,3.4,True,1
9,Pre-teens,Male,Tv,Urban,0.0,False,1
13,Teens,Female,Smartphone,Urban,3.2,True,1
15,Teens,Male,Smartphone,Rural,6.94,True,1
8,Kids,Female,Tv,Urban,1.13,False,1
11,Pre-teens,Female,Smartphone,Rural,4.31,True,1
18,Young Adults,Female,Laptop,Rural,3.0,False,1
8,Kids,Male,Tablet,Urban,2.46,True,1
8,Kids,Female,Smartphone,Rural,4.02,True,1
17,Young Adults,Male,Smartphone,Urban,3.43,True,1
18,Young Adults,Female,Tv,Urban,4.02,True,1
15,Teens,Female,Smartphone,Urban,3.24,True,1
14,Teens,Male,Smartphone,Urban,3.82,True,1
17,Young Adults,Female,Tv,Rural,2.39,False,1
8,Kids,Male,Smartphone,Rural,6.57,True,1
18,Young Adults,Female,Smartphone,Urban,4.52,True,1
9,Pre-teens,Female,Smartphone,Urban,4.76,True,1
11,Pre-teens,Female,Laptop,Rural,4.29,True,1
8,Kids,Male,Smartphone,Urban,5.44,True,1
10,Pre-teens,Male,Tablet,Rural,0.0,False,1
15,Teens,Male,Tv,Urban,2.19,False,1
15,Teens,Male,Tv,Urban,5.71,True,1
15,Teens,Female,Tv,Urban,5.66,True,1
13,Teens,Male,Smartphone,Urban,3.95,True,1
13,Teens,Female,Smartphone,Rural,4.93,True,1
12,Pre-teens,Male,Smartphone,Urban,3.21,True,1
16,Teens,Male,Tv,Urban,2.35,False,1
11,Pre-teens,Female,Laptop,Rural,5.2,True,1
17,Young Adults,Male,Tablet,Urban,3.73,True,1
14,Teens,Female,Tablet,Urban,5.56,True,1
8,Kids,Male,Tv,Urban,7.65,True,1
16,Teens,Male,Smartphone,Rural,4.13,True,1
14,Teens,Male,Smartphone,Urban,4.32,True,1
17,Young Adults,Male,Smartphone,Rural,3.75,True,1
16,Teens,Male,Laptop,Urban,5.05,True,1
14,Teens,Male,Tv,Urban,5.82,True,1
9,Pre-teens,Male,Tv,Rural,5.53,True,1
13,Teens,Female,Tv,Urban,3.88,True,1
17,Young Adults,Female,Smartphone,Urban,5.31,True,1
18,Young Adults,Male,Tv,Urban,4.67,True,1
11,Pre-teens,Male,Smartphone,Urban,4.91,True,1
10,Pre-teens,Male,Tv,Urban,2.1,True,1
13,Teens,Female,Smartphone,Urban,4.3,True,1
15,Teens,Female,Smartphone,Urban,2.32,False,1
13,Teens,Male,Smartphone,Urban,5.72,True,1
16,Teens,Male,Smartphone,Urban,4.42,True,1
12,Pre-teens,Male,Smartphone,Urban,5.86,True,1
9,Pre-teens,Male,Tv,Urban,1.93,False,1
15,Teens,Male,Tv,Rural,5.58,True,1
16,Teens,Female,Smartphone,Rural,4.93,True,1
17,Young Adults,Male,Smartphone,Rural,3.64,True,1
11,Pre-teens,Female,Laptop,Rural,4.91,True,1
13,Teens,Male,Smartphone,Urban,4.8,True,1
18,Young Adults,Female,Laptop,Urban,4.41,True,1
17,Young Adults,Female,Tv,Rural,1.67,False,1
15,Teens,Male,Smartphone,Urban,4.63,True,1
16,Teens,Male,Tv,Rural,6.28,True,1
12,Pre-teens,Male,Tablet,Urban,5.53,True,1
13,Teens,Male,Smartphone,Urban,4.34,True,1
18,Young Adults,Female,Smartphone,Rural,4.44,True,1
11,Pre-teens,Female,Laptop,Rural,4.09,True,1
12,Pre-teens,Male,Smartphone,Rural,3.7,True,1
14,Teens,Male,Laptop,Urban,6.14,True,1
16,Teens,Female,Smartphone,Urban,3.53,True,1
17,Young Adults,Male,Smartphone,Urban,6.69,True,1
18,Young Adults,Female,Smartphone,Urban,3.44,True,1
13,Teens,Male,Tv,Urban,3.7,True,1
13,Teens,Male,Smartphone,Urban,6.52,True,1
15,Teens,Male,Tv,Urban,3.81,True,1
18,Young Adults,Male,Laptop,Urban,4.32,True,1
11,Pre-teens,Male,Tv,Rural,6.03,True,1
10,Pre-teens,Male,Tablet,Rural,4.44,True,1
14,Teens,Female,Laptop,Urban,5.64,True,1
12,Pre-teens,Female,Tv,Urban,4.21,True,1
9,Pre-teens,Male,Smartphone,Rural,0.72,False,1
9,Pre-teens,Male,Smartphone,Rural,2.44,True,1
18,Young Adults,Female,Tv,Urban,4.65,True,1
13,Teens,Male,Tablet,Urban,3.09,True,1
15,Teens,Male,Smartphone,Urban,4.53,True,1
8,Kids,Male,Tv,Urban,1.88,False,1
18,Young Adults,Male,Tv,Rural,4.43,True,1
13,Teens,Male,Smartphone,Rural,3.45,True,1
9,Pre-teens,Female,Smartphone,Urban,5.08,True,1
9,Pre-teens,Male,Smartphone,Urban,0.88,False,1
14,Teens,Female,Tv,Urban,6.31,True,1
17,Young Adults,Female,Laptop,Rural,4.63,True,1
8,Kids,Male,Tv,Urban,4.57,True,1
13,Teens,Female,Smartphone,Urban,6.11,True,1
14,Teens,Female,Smartphone,Urban,2.96,False,1
15,Teens,Female,Smartphone,Urban,5.07,True,1
14,Teens,Male,Tv,Urban,6.85,True,1
13,Teens,Female,Smartphone,Urban,3.5,True,1
16,Teens,Male,Smartphone,Urban,3.19,True,1
10,Pre-teens,Male,Tv,Rural,9.07,True,1
18,Young Adults,Male,Smartphone,Rural,5.75,True,1
13,Teens,Female,Tv,Urban,5.31,True,1
11,Pre-teens,Male,Laptop,Rural,5.11,True,1
9,Pre-teens,Male,Smartphone,Urban,6.33,True,1
8,Kids,Male,Tv,Urban,0.36,False,1
8,Kids,Male,Smartphone,Urban,3.07,True,1
18,Young Adults,Male,Laptop,Urban,3.44,True,1
17,Young Adults,Male,Tv,Urban,6.07,True,1
10,Pre-teens,Female,Smartphone,Rural,7.67,True,1
11,Pre-teens,Female,Smartphone,Urban,2.45,False,1
9,Pre-teens,Male,Tv,Urban,7.14,True,1
18,Young Adults,Male,Smartphone,Urban,3.22,True,1
18,Young Adults,Female,Smartphone,Urban,3.97,True,1
18,Young Adults,Female,Smartphone,Urban,5.3,True,1
11,Pre-teens,Female,Tablet,Urban,4.18,True,1
14,Teens,Male,Tablet,Urban,4.89,True,1
17,Young Adults,Male,Laptop,Urban,2.76,False,1
18,Young Adults,Male,Smartphone,Urban,3.39,True,1
13,Teens,Female,Smartphone,Urban,4.67,True,1
13,Teens,Male,Smartphone,Rural,6.19,True,1
